[TIMING] Step 0: total=0.71 ms, inference=0.19 ms
[TIMING] Step 465: total=0.82 ms, inference=0.06 ms
[TIMING] Step 466: total=0.85 ms, inference=0.06 ms
[TIMING] Step 467: total=0.78 ms, inference=0.06 ms
[TIMING] Step 468: total=0.82 ms, inference=0.06 ms
[TIMING] Step 469: total=0.85 ms, inference=0.06 ms
[TIMING] Step 470: total=0.84 ms, inference=0.06 ms
[TIMING] Step 471: total=0.82 ms, inference=0.06 ms
[TIMING] Step 472: total=0.85 ms, inference=0.06 ms
[TIMING] Step 473: total=0.85 ms, inference=0.06 ms
[TIMING] Step 474: total=0.84 ms, inference=0.06 ms
[TIMING] Step 475: total=0.80 ms, inference=0.06 ms
[TIMING] Step 476: total=0.84 ms, inference=0.06 ms
[TIMING] Step 477: total=0.85 ms, inference=0.06 ms
[TIMING] Step 478: total=0.85 ms, inference=0.06 ms
[TIMING] Step 479: total=0.81 ms, inference=0.06 ms
[TIMING] Step 480: total=0.85 ms, inference=0.06 ms
[TIMING] Step 481: total=0.85 ms, inference=0.06 ms
[TIMING] Step 482: total=0.82 ms, inference=0.06 ms
[TIMING] Step 483: total=0.84 ms, inference=0.06 ms
[TIMING] Step 484: total=0.84 ms, inference=0.06 ms
[TIMING] Step 485: total=0.85 ms, inference=0.06 ms
[TIMING] Step 486: total=0.81 ms, inference=0.06 ms
[TIMING] Step 487: total=0.83 ms, inference=0.06 ms
[TIMING] Step 488: total=0.86 ms, inference=0.07 ms
[TIMING] Step 489: total=0.85 ms, inference=0.07 ms
[TIMING] Step 490: total=0.76 ms, inference=0.06 ms
[TIMING] Step 491: total=0.82 ms, inference=0.06 ms
[TIMING] Step 492: total=0.86 ms, inference=0.06 ms
[TIMING] Step 493: total=0.84 ms, inference=0.06 ms
[TIMING] Step 494: total=0.82 ms, inference=0.06 ms
[TIMING] Step 495: total=0.83 ms, inference=0.06 ms
[TIMING] Step 496: total=0.85 ms, inference=0.06 ms
[TIMING] Step 497: total=0.86 ms, inference=0.06 ms
[TIMING] Step 498: total=0.84 ms, inference=0.06 ms
[TIMING] Step 499: total=0.82 ms, inference=0.06 ms
[TIMING] Step 500: total=0.86 ms, inference=0.06 ms
[TIMING] Step 501: total=0.84 ms, inference=0.06 ms
[TIMING] Step 502: total=0.87 ms, inference=0.08 ms
[TIMING] Step 503: total=0.73 ms, inference=0.06 ms
[TIMING] Step 504: total=0.83 ms, inference=0.06 ms
[TIMING] Step 505: total=0.85 ms, inference=0.06 ms
[TIMING] Step 506: total=0.64 ms, inference=0.07 ms
[TIMING] Step 507: total=0.78 ms, inference=0.06 ms
[TIMING] Step 508: total=0.84 ms, inference=0.06 ms
[TIMING] Step 509: total=0.87 ms, inference=0.06 ms
[TIMING] Step 510: total=0.85 ms, inference=0.06 ms
[TIMING] Step 511: total=0.78 ms, inference=0.06 ms
[TIMING] Step 512: total=0.85 ms, inference=0.06 ms
[TIMING] Step 513: total=0.85 ms, inference=0.06 ms
[TIMING] Step 514: total=0.83 ms, inference=0.07 ms
[TIMING] Step 515: total=0.79 ms, inference=0.06 ms
[TIMING] Step 516: total=0.89 ms, inference=0.06 ms
[TIMING] Step 517: total=0.79 ms, inference=0.06 ms
[TIMING] Step 518: total=0.82 ms, inference=0.06 ms
[TIMING] Step 519: total=0.83 ms, inference=0.06 ms
[TIMING] Step 520: total=0.84 ms, inference=0.06 ms
[TIMING] Step 521: total=0.86 ms, inference=0.06 ms
[TIMING] Step 522: total=0.81 ms, inference=0.06 ms
[TIMING] Step 523: total=0.84 ms, inference=0.06 ms
[TIMING] Step 524: total=0.86 ms, inference=0.06 ms
[TIMING] Step 525: total=0.85 ms, inference=0.06 ms
[TIMING] Step 526: total=0.85 ms, inference=0.06 ms
[TIMING] Step 527: total=0.82 ms, inference=0.06 ms
[TIMING] Step 528: total=0.85 ms, inference=0.06 ms
[TIMING] Step 529: total=0.85 ms, inference=0.06 ms
[TIMING] Step 530: total=0.83 ms, inference=0.06 ms
[TIMING] Step 531: total=0.82 ms, inference=0.06 ms
[TIMING] Step 532: total=0.85 ms, inference=0.06 ms
[TIMING] Step 533: total=0.85 ms, inference=0.06 ms
[TIMING] Step 534: total=0.82 ms, inference=0.06 ms
[TIMING] Step 535: total=0.84 ms, inference=0.06 ms
[TIMING] Step 536: total=0.86 ms, inference=0.06 ms
[TIMING] Step 537: total=0.85 ms, inference=0.06 ms
[TIMING] Step 538: total=0.85 ms, inference=0.09 ms
[TIMING] Step 539: total=0.81 ms, inference=0.06 ms
[TIMING] Step 540: total=0.83 ms, inference=0.06 ms
[TIMING] Step 541: total=0.86 ms, inference=0.06 ms
[TIMING] Step 542: total=0.81 ms, inference=0.07 ms
[TIMING] Step 543: total=0.80 ms, inference=0.06 ms
[TIMING] Step 544: total=0.83 ms, inference=0.06 ms
[TIMING] Step 545: total=0.85 ms, inference=0.06 ms
[TIMING] Step 546: total=0.83 ms, inference=0.06 ms
[TIMING] Step 547: total=0.84 ms, inference=0.06 ms
[TIMING] Step 548: total=0.87 ms, inference=0.06 ms
[TIMING] Step 549: total=0.84 ms, inference=0.06 ms
[TIMING] Step 550: total=0.79 ms, inference=0.06 ms
[TIMING] Step 551: total=0.83 ms, inference=0.06 ms
[TIMING] Step 552: total=0.85 ms, inference=0.06 ms
[TIMING] Step 553: total=0.85 ms, inference=0.06 ms
[TIMING] Step 554: total=0.77 ms, inference=0.06 ms
[TIMING] Step 555: total=0.84 ms, inference=0.06 ms
[TIMING] Step 556: total=0.85 ms, inference=0.06 ms
[TIMING] Step 557: total=0.85 ms, inference=0.06 ms
[TIMING] Step 558: total=0.83 ms, inference=0.06 ms
[TIMING] Step 559: total=0.83 ms, inference=0.06 ms
[TIMING] Step 560: total=0.86 ms, inference=0.06 ms
[TIMING] Step 561: total=0.84 ms, inference=0.06 ms
[TIMING] Step 562: total=0.83 ms, inference=0.06 ms
[TIMING] Step 563: total=0.86 ms, inference=0.07 ms
[TIMING] Step 564: total=0.81 ms, inference=0.06 ms
[TIMING] Step 565: total=0.83 ms, inference=0.06 ms
[TIMING] Step 566: total=0.86 ms, inference=0.06 ms
[TIMING] Step 567: total=0.79 ms, inference=0.06 ms
[TIMING] Step 568: total=0.84 ms, inference=0.06 ms
[TIMING] Step 569: total=0.85 ms, inference=0.06 ms
[TIMING] Step 570: total=0.80 ms, inference=0.06 ms
[TIMING] Step 571: total=0.84 ms, inference=0.06 ms
[TIMING] Step 572: total=0.86 ms, inference=0.06 ms
[TIMING] Step 573: total=0.86 ms, inference=0.06 ms
[TIMING] Step 574: total=0.85 ms, inference=0.07 ms
[TIMING] Step 575: total=0.80 ms, inference=0.06 ms
[TIMING] Step 576: total=0.84 ms, inference=0.06 ms
[TIMING] Step 577: total=0.96 ms, inference=0.07 ms
[TIMING] Step 578: total=1.36 ms, inference=0.16 ms
[TIMING] Step 579: total=0.51 ms, inference=0.12 ms
[TIMING] Step 580: total=0.35 ms, inference=0.07 ms
[TIMING] Step 581: total=0.60 ms, inference=0.06 ms
[TIMING] Step 582: total=0.80 ms, inference=0.06 ms
[TIMING] Step 583: total=0.83 ms, inference=0.06 ms
[TIMING] Step 584: total=0.85 ms, inference=0.06 ms
[TIMING] Step 585: total=0.84 ms, inference=0.06 ms
[TIMING] Step 586: total=0.81 ms, inference=0.06 ms
[TIMING] Step 587: total=0.84 ms, inference=0.06 ms
[TIMING] Step 588: total=0.86 ms, inference=0.06 ms
[TIMING] Step 589: total=0.80 ms, inference=0.06 ms
[TIMING] Step 590: total=0.79 ms, inference=0.06 ms
[TIMING] Step 591: total=0.84 ms, inference=0.06 ms
[TIMING] Step 592: total=0.85 ms, inference=0.06 ms
[TIMING] Step 593: total=0.85 ms, inference=0.06 ms
[TIMING] Step 594: total=0.98 ms, inference=0.09 ms
[TIMING] Step 595: total=0.71 ms, inference=0.10 ms
[TIMING] Step 596: total=0.64 ms, inference=0.07 ms
[TIMING] Step 597: total=0.76 ms, inference=0.06 ms
[TIMING] Step 598: total=0.81 ms, inference=0.06 ms
[TIMING] Step 599: total=0.83 ms, inference=0.06 ms
[TIMING] Step 600: total=0.86 ms, inference=0.06 ms
[TIMING] Step 601: total=0.84 ms, inference=0.06 ms
[TIMING] Step 602: total=0.83 ms, inference=0.06 ms
[TIMING] Step 603: total=0.84 ms, inference=0.06 ms
[TIMING] Step 604: total=0.85 ms, inference=0.06 ms
[TIMING] Step 605: total=0.85 ms, inference=0.06 ms
[TIMING] Step 606: total=0.88 ms, inference=0.08 ms
[TIMING] Step 607: total=0.78 ms, inference=0.06 ms
[TIMING] Step 608: total=0.79 ms, inference=0.06 ms
[TIMING] Step 609: total=0.85 ms, inference=0.06 ms
[TIMING] Step 610: total=0.62 ms, inference=0.07 ms
[TIMING] Step 611: total=0.81 ms, inference=0.06 ms
[TIMING] Step 612: total=0.89 ms, inference=0.09 ms
[TIMING] Step 613: total=0.79 ms, inference=0.07 ms
[TIMING] Step 614: total=0.79 ms, inference=0.06 ms
[TIMING] Step 615: total=0.83 ms, inference=0.06 ms
[TIMING] Step 616: total=0.91 ms, inference=0.06 ms
[TIMING] Step 617: total=0.79 ms, inference=0.06 ms
[TIMING] Step 618: total=0.84 ms, inference=0.06 ms
[TIMING] Step 619: total=0.83 ms, inference=0.06 ms
[TIMING] Step 620: total=0.85 ms, inference=0.06 ms
[TIMING] Step 621: total=0.85 ms, inference=0.06 ms
[TIMING] Step 622: total=0.81 ms, inference=0.06 ms
[TIMING] Step 623: total=0.92 ms, inference=0.06 ms
[TIMING] Step 624: total=0.78 ms, inference=0.06 ms
[TIMING] Step 625: total=0.85 ms, inference=0.06 ms
[TIMING] Step 626: total=0.84 ms, inference=0.06 ms
[TIMING] Step 627: total=0.83 ms, inference=0.06 ms
[TIMING] Step 628: total=0.87 ms, inference=0.06 ms
[TIMING] Step 629: total=0.84 ms, inference=0.06 ms
[TIMING] Step 630: total=0.81 ms, inference=0.06 ms
[TIMING] Step 631: total=0.82 ms, inference=0.06 ms
[TIMING] Step 632: total=0.85 ms, inference=0.06 ms
[TIMING] Step 633: total=0.81 ms, inference=0.06 ms
[TIMING] Step 634: total=0.82 ms, inference=0.06 ms
[TIMING] Step 635: total=0.84 ms, inference=0.06 ms
[TIMING] Step 636: total=0.84 ms, inference=0.06 ms
[TIMING] Step 637: total=0.89 ms, inference=0.06 ms
[TIMING] Step 638: total=0.75 ms, inference=0.06 ms
[TIMING] Step 639: total=0.83 ms, inference=0.06 ms
[TIMING] Step 640: total=0.86 ms, inference=0.06 ms
[TIMING] Step 641: total=0.84 ms, inference=0.06 ms
[TIMING] Step 642: total=0.83 ms, inference=0.06 ms
[TIMING] Step 643: total=0.84 ms, inference=0.06 ms
[TIMING] Step 644: total=0.85 ms, inference=0.06 ms
[TIMING] Step 645: total=0.86 ms, inference=0.06 ms
[TIMING] Step 646: total=0.83 ms, inference=0.07 ms
[TIMING] Step 647: total=0.79 ms, inference=0.06 ms
[TIMING] Step 648: total=0.84 ms, inference=0.06 ms
[TIMING] Step 649: total=0.85 ms, inference=0.06 ms
[TIMING] Step 650: total=0.82 ms, inference=0.06 ms
[TIMING] Step 651: total=0.80 ms, inference=0.06 ms
[TIMING] Step 652: total=0.83 ms, inference=0.06 ms
[TIMING] Step 653: total=0.85 ms, inference=0.06 ms
[TIMING] Step 654: total=0.82 ms, inference=0.06 ms
[TIMING] Step 655: total=0.84 ms, inference=0.06 ms
[TIMING] Step 656: total=0.85 ms, inference=0.06 ms
[TIMING] Step 657: total=0.85 ms, inference=0.06 ms
[TIMING] Step 658: total=0.84 ms, inference=0.06 ms
[TIMING] Step 659: total=0.84 ms, inference=0.06 ms
[TIMING] Step 660: total=0.85 ms, inference=0.06 ms
[TIMING] Step 661: total=0.85 ms, inference=0.06 ms
[TIMING] Step 662: total=0.87 ms, inference=0.07 ms
[TIMING] Step 663: total=0.76 ms, inference=0.06 ms
[TIMING] Step 664: total=0.83 ms, inference=0.06 ms
[TIMING] Step 665: total=0.85 ms, inference=0.06 ms
[TIMING] Step 666: total=0.88 ms, inference=0.06 ms
[TIMING] Step 667: total=0.78 ms, inference=0.06 ms
[TIMING] Step 668: total=0.85 ms, inference=0.06 ms
[TIMING] Step 669: total=0.85 ms, inference=0.06 ms
[TIMING] Step 670: total=0.83 ms, inference=0.06 ms
[TIMING] Step 671: total=0.84 ms, inference=0.06 ms
[TIMING] Step 672: total=0.85 ms, inference=0.06 ms
[TIMING] Step 673: total=0.85 ms, inference=0.06 ms
[TIMING] Step 674: total=0.83 ms, inference=0.06 ms
[TIMING] Step 675: total=0.83 ms, inference=0.06 ms
[TIMING] Step 676: total=0.85 ms, inference=0.06 ms
[TIMING] Step 677: total=0.85 ms, inference=0.06 ms
[TIMING] Step 678: total=0.84 ms, inference=0.06 ms
[TIMING] Step 679: total=0.85 ms, inference=0.06 ms
[TIMING] Step 680: total=0.83 ms, inference=0.06 ms
[TIMING] Step 681: total=0.85 ms, inference=0.06 ms
[TIMING] Step 682: total=0.82 ms, inference=0.06 ms
[TIMING] Step 683: total=0.84 ms, inference=0.06 ms
[TIMING] Step 684: total=0.84 ms, inference=0.06 ms
[TIMING] Step 685: total=0.86 ms, inference=0.06 ms
[TIMING] Step 686: total=0.87 ms, inference=0.09 ms
[TIMING] Step 687: total=0.81 ms, inference=0.07 ms
[TIMING] Step 688: total=0.82 ms, inference=0.06 ms
[TIMING] Step 689: total=0.85 ms, inference=0.06 ms
[TIMING] Step 690: total=1.01 ms, inference=0.12 ms
[TIMING] Step 691: total=0.64 ms, inference=0.12 ms
[TIMING] Step 692: total=0.65 ms, inference=0.11 ms
[TIMING] Step 693: total=0.83 ms, inference=0.11 ms
[TIMING] Step 694: total=0.59 ms, inference=0.12 ms
[TIMING] Step 695: total=0.86 ms, inference=0.12 ms
[TIMING] Step 696: total=0.51 ms, inference=0.11 ms
[TIMING] Step 697: total=0.63 ms, inference=0.07 ms
[TIMING] Step 698: total=0.78 ms, inference=0.06 ms
[TIMING] Step 699: total=0.82 ms, inference=0.06 ms
[TIMING] Step 700: total=0.86 ms, inference=0.06 ms
[TIMING] Step 701: total=0.84 ms, inference=0.06 ms
[TIMING] Step 702: total=0.80 ms, inference=0.06 ms
[TIMING] Step 703: total=0.83 ms, inference=0.06 ms
[TIMING] Step 704: total=0.85 ms, inference=0.06 ms
[TIMING] Step 705: total=2.80 ms, inference=0.10 ms
[TIMING] Step 706: total=0.36 ms, inference=0.08 ms
[TIMING] Step 707: total=0.35 ms, inference=0.06 ms
[TIMING] Step 708: total=0.86 ms, inference=0.06 ms
[TIMING] Step 709: total=0.86 ms, inference=0.09 ms
[TIMING] Step 710: total=0.77 ms, inference=0.07 ms
[TIMING] Step 711: total=0.78 ms, inference=0.06 ms
[TIMING] Step 712: total=1.07 ms, inference=0.06 ms
[TIMING] Step 713: total=0.59 ms, inference=0.07 ms
[TIMING] Step 714: total=0.79 ms, inference=0.06 ms
[TIMING] Step 715: total=0.94 ms, inference=0.14 ms
[TIMING] Step 716: total=0.79 ms, inference=0.07 ms
[TIMING] Step 717: total=0.78 ms, inference=0.06 ms
[TIMING] Step 718: total=0.84 ms, inference=0.06 ms
[TIMING] Step 719: total=0.84 ms, inference=0.06 ms
[TIMING] Step 720: total=0.87 ms, inference=0.06 ms
[TIMING] Step 721: total=0.82 ms, inference=0.06 ms
[TIMING] Step 722: total=0.83 ms, inference=0.06 ms
[TIMING] Step 723: total=1.12 ms, inference=0.06 ms
[TIMING] Step 724: total=0.67 ms, inference=0.06 ms
[TIMING] Step 725: total=0.76 ms, inference=0.06 ms
[TIMING] Step 726: total=0.83 ms, inference=0.06 ms
[TIMING] Step 727: total=0.85 ms, inference=0.06 ms
[TIMING] Step 728: total=0.89 ms, inference=0.06 ms
[TIMING] Step 729: total=0.82 ms, inference=0.06 ms
[TIMING] Step 730: total=0.85 ms, inference=0.06 ms
[TIMING] Step 731: total=0.83 ms, inference=0.06 ms
[TIMING] Step 732: total=0.90 ms, inference=0.06 ms
[TIMING] Step 733: total=0.79 ms, inference=0.06 ms
[TIMING] Step 734: total=0.84 ms, inference=0.06 ms
[TIMING] Step 735: total=0.87 ms, inference=0.07 ms
[TIMING] Step 736: total=0.84 ms, inference=0.06 ms
[TIMING] Step 737: total=0.98 ms, inference=0.11 ms
[TIMING] Step 738: total=0.60 ms, inference=0.09 ms
[TIMING] Step 739: total=0.74 ms, inference=0.07 ms
[TIMING] Step 740: total=1.21 ms, inference=0.06 ms
[TIMING] Step 741: total=0.54 ms, inference=0.06 ms
[TIMING] Step 742: total=0.75 ms, inference=0.06 ms
[TIMING] Step 743: total=0.86 ms, inference=0.06 ms
[TIMING] Step 744: total=0.90 ms, inference=0.06 ms
[TIMING] Step 745: total=0.80 ms, inference=0.06 ms
[TIMING] Step 746: total=0.83 ms, inference=0.06 ms
[TIMING] Step 747: total=0.88 ms, inference=0.06 ms
[TIMING] Step 748: total=0.85 ms, inference=0.06 ms
[TIMING] Step 749: total=0.77 ms, inference=0.07 ms
[TIMING] Step 750: total=0.82 ms, inference=0.06 ms
[TIMING] Step 751: total=0.82 ms, inference=0.06 ms
[TIMING] Step 752: total=0.91 ms, inference=0.06 ms
[TIMING] Step 753: total=0.79 ms, inference=0.06 ms
[TIMING] Step 754: total=0.97 ms, inference=0.09 ms
[TIMING] Step 755: total=0.67 ms, inference=0.07 ms
[TIMING] Step 756: total=0.83 ms, inference=0.06 ms
[TIMING] Step 757: total=1.27 ms, inference=0.06 ms
[TIMING] Step 758: total=0.49 ms, inference=0.06 ms
[TIMING] Step 759: total=0.80 ms, inference=0.06 ms
[TIMING] Step 760: total=0.85 ms, inference=0.06 ms
[TIMING] Step 761: total=1.14 ms, inference=0.14 ms
[TIMING] Step 762: total=0.62 ms, inference=0.13 ms
[TIMING] Step 763: total=0.72 ms, inference=0.16 ms
[TIMING] Step 764: total=0.81 ms, inference=0.17 ms
[TIMING] Step 765: total=0.68 ms, inference=0.16 ms
[TIMING] Step 766: total=0.65 ms, inference=0.15 ms
[TIMING] Step 767: total=0.68 ms, inference=0.15 ms
[TIMING] Step 768: total=0.68 ms, inference=0.15 ms
[TIMING] Step 769: total=0.71 ms, inference=0.16 ms
[TIMING] Step 770: total=0.68 ms, inference=0.16 ms
[TIMING] Step 771: total=0.70 ms, inference=0.19 ms
[TIMING] Step 772: total=0.70 ms, inference=0.15 ms
[TIMING] Step 773: total=0.66 ms, inference=0.15 ms
[TIMING] Step 774: total=0.66 ms, inference=0.15 ms
[TIMING] Step 775: total=0.64 ms, inference=0.15 ms
[TIMING] Step 776: total=0.61 ms, inference=0.13 ms
[TIMING] Step 777: total=0.62 ms, inference=0.14 ms
[TIMING] Step 778: total=0.60 ms, inference=0.14 ms
[TIMING] Step 779: total=0.71 ms, inference=0.16 ms
[TIMING] Step 780: total=0.76 ms, inference=0.24 ms
[TIMING] Step 781: total=0.72 ms, inference=0.16 ms
[TIMING] Step 782: total=0.75 ms, inference=0.20 ms
[TIMING] Step 783: total=0.70 ms, inference=0.15 ms
[TIMING] Step 784: total=0.64 ms, inference=0.15 ms
[TIMING] Step 785: total=0.71 ms, inference=0.16 ms
[TIMING] Step 786: total=0.65 ms, inference=0.15 ms
[TIMING] Step 787: total=0.70 ms, inference=0.16 ms
[TIMING] Step 788: total=0.71 ms, inference=0.16 ms
[TIMING] Step 789: total=0.76 ms, inference=0.16 ms
[TIMING] Step 790: total=0.60 ms, inference=0.14 ms
[TIMING] Step 791: total=0.66 ms, inference=0.14 ms
[TIMING] Step 792: total=0.67 ms, inference=0.15 ms
[TIMING] Step 793: total=0.77 ms, inference=0.25 ms
[TIMING] Step 794: total=0.60 ms, inference=0.14 ms
[TIMING] Step 795: total=0.79 ms, inference=0.15 ms
[TIMING] Step 796: total=0.71 ms, inference=0.16 ms
[TIMING] Step 797: total=0.68 ms, inference=0.15 ms
[TIMING] Step 798: total=0.67 ms, inference=0.16 ms
[TIMING] Step 799: total=0.66 ms, inference=0.15 ms
[TIMING] Step 800: total=0.71 ms, inference=0.15 ms
[TIMING] Step 801: total=0.68 ms, inference=0.16 ms
[TIMING] Step 802: total=0.69 ms, inference=0.16 ms
[TIMING] Step 803: total=0.69 ms, inference=0.16 ms
[TIMING] Step 804: total=0.69 ms, inference=0.16 ms
[TIMING] Step 805: total=0.67 ms, inference=0.15 ms
[TIMING] Step 806: total=0.69 ms, inference=0.16 ms
[TIMING] Step 807: total=0.76 ms, inference=0.16 ms
[TIMING] Step 808: total=0.72 ms, inference=0.17 ms
[TIMING] Step 809: total=0.69 ms, inference=0.15 ms
[TIMING] Step 810: total=0.68 ms, inference=0.15 ms
[TIMING] Step 811: total=0.71 ms, inference=0.16 ms
[TIMING] Step 812: total=0.64 ms, inference=0.14 ms
[TIMING] Step 813: total=0.61 ms, inference=0.14 ms
[TIMING] Step 814: total=0.60 ms, inference=0.13 ms
[TIMING] Step 815: total=0.64 ms, inference=0.14 ms
[TIMING] Step 816: total=0.67 ms, inference=0.15 ms
[TIMING] Step 817: total=0.73 ms, inference=0.17 ms
[TIMING] Step 818: total=0.81 ms, inference=0.23 ms
[TIMING] Step 819: total=0.71 ms, inference=0.16 ms
[TIMING] Step 820: total=0.68 ms, inference=0.15 ms
[TIMING] Step 821: total=0.59 ms, inference=0.14 ms
[TIMING] Step 822: total=0.61 ms, inference=0.14 ms
[TIMING] Step 823: total=0.63 ms, inference=0.15 ms
[TIMING] Step 824: total=0.54 ms, inference=0.12 ms
[TIMING] Step 825: total=0.73 ms, inference=0.13 ms
[TIMING] Step 826: total=0.69 ms, inference=0.14 ms
[TIMING] Step 827: total=0.69 ms, inference=0.16 ms
[TIMING] Step 828: total=0.67 ms, inference=0.15 ms
[TIMING] Step 829: total=0.77 ms, inference=0.16 ms
[TIMING] Step 830: total=0.68 ms, inference=0.15 ms
[TIMING] Step 831: total=0.67 ms, inference=0.15 ms
[TIMING] Step 832: total=0.64 ms, inference=0.15 ms
[TIMING] Step 833: total=0.72 ms, inference=0.19 ms
[TIMING] Step 834: total=0.69 ms, inference=0.15 ms
[TIMING] Step 835: total=0.68 ms, inference=0.15 ms
[TIMING] Step 836: total=0.71 ms, inference=0.16 ms
[TIMING] Step 837: total=0.67 ms, inference=0.15 ms
[TIMING] Step 838: total=0.67 ms, inference=0.15 ms
[TIMING] Step 839: total=0.66 ms, inference=0.15 ms
[TIMING] Step 840: total=0.70 ms, inference=0.14 ms
[TIMING] Step 841: total=0.62 ms, inference=0.14 ms
[TIMING] Step 842: total=0.56 ms, inference=0.13 ms
[TIMING] Step 843: total=0.59 ms, inference=0.13 ms
[TIMING] Step 844: total=0.72 ms, inference=0.14 ms
[TIMING] Step 845: total=0.59 ms, inference=0.14 ms
[TIMING] Step 846: total=0.45 ms, inference=0.10 ms
[TIMING] Step 847: total=0.47 ms, inference=0.09 ms
[TIMING] Step 848: total=0.56 ms, inference=0.13 ms
[TIMING] Step 849: total=0.64 ms, inference=0.14 ms
[TIMING] Step 850: total=0.47 ms, inference=0.10 ms
[TIMING] Step 851: total=0.50 ms, inference=0.11 ms
[TIMING] Step 852: total=0.44 ms, inference=0.09 ms
[TIMING] Step 853: total=0.51 ms, inference=0.11 ms
[TIMING] Step 854: total=0.46 ms, inference=0.13 ms
[TIMING] Step 855: total=0.36 ms, inference=0.07 ms
[TIMING] Step 856: total=0.33 ms, inference=0.07 ms
[TIMING] Step 857: total=0.40 ms, inference=0.08 ms
[TIMING] Step 858: total=0.45 ms, inference=0.10 ms
[TIMING] Step 859: total=0.38 ms, inference=0.08 ms
[TIMING] Step 860: total=0.34 ms, inference=0.07 ms
[TIMING] Step 861: total=0.39 ms, inference=0.08 ms
[TIMING] Step 862: total=0.55 ms, inference=0.18 ms
[TIMING] Step 863: total=0.61 ms, inference=0.13 ms
[TIMING] Step 864: total=0.57 ms, inference=0.12 ms
[TIMING] Step 865: total=0.61 ms, inference=0.13 ms
[TIMING] Step 866: total=0.61 ms, inference=0.13 ms
[TIMING] Step 867: total=0.53 ms, inference=0.12 ms
